ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
651005353,0,12FEB72,27.0,4,15.0,"$31,168",No,"$122,298",Yes,z_F,z_High School,z_Blue Collar,58,Commercial,"$7,320",1,Minivan,no,"$7,582",2,No,1,"$6,023",7.0,1,Highly Urban/ Urban
956338604,0,17JAN57,42.0,0,11.0,"$74,223",No,$0,z_No,M,Bachelors,z_Blue Collar,5,Commercial,"$13,120",1,Minivan,yes,"$35,061",2,Yes,2,$0,10.0,0,Highly Urban/ Urban
228614998,0,12DEC67,31.0,4,10.0,"$104,421",Yes,$0,z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$21,070",1,Minivan,no,$0,0,No,0,$0,11.0,0,Highly Urban/ Urban
133595265,0,19FEB50,49.0,0,12.0,"$24,513",No,"$148,422",Yes,M,<High School,z_Blue Collar,27,Private,"$8,850",1,Minivan,yes,"$1,263",1,No,1,"$6,606",1.0,1,Highly Urban/ Urban
614629799,0,23SEP58,41.0,0,8.0,"$54,289",No,$0,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,"$6,960",8,z_SUV,no,"$10,823",3,No,0,"$3,424",14.0,1,Highly Urban/ Urban
931672228,0,11NOV64,35.0,2,10.0,"$71,827",No,"$193,298",Yes,M,z_High School,z_Blue Collar,46,Commercial,"$5,000",1,Minivan,no,"$5,406",2,No,3,"$5,979",10.0,1,Highly Urban/ Urban
357800314,1,13MAY55,44.0,2,11.0,"$61,798",No,"$227,814",Yes,M,z_High School,Clerical,20,Private,"$17,640",1,Van,no,"$3,863",1,No,3,$0,10.0,0,Highly Urban/ Urban
468784498,0,13APR62,37.0,0,12.0,"$78,124",No,,Yes,z_F,z_High School,z_Blue Collar,29,Commercial,"$13,010",6,z_SUV,no,$0,0,No,0,$0,6.0,0,Highly Urban/ Urban
192744071,0,17JAN43,56.0,0,12.0,"$62,483",No,,Yes,z_F,Bachelors,Manager,18,Private,"$20,940",6,Minivan,no,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
324245158,0,01JUN44,55.0,0,,,No,"$139,588",Yes,z_F,<High School,Clerical,21,Private,"$9,420",1,z_SUV,no,"$6,161",3,No,2,$0,7.0,0,Highly Urban/ Urban
199337468,0,01JUN51,48.0,0,,$7,No,$0,z_No,z_F,z_High School,Student,21,Private,"$6,550",4,Sports Car,no,$0,0,No,0,$0,7.0,0,z_Highly Rural/ Rural
475131294,0,20MAR46,53.0,0,13.0,"$30,897",No,$0,z_No,z_F,z_High School,Manager,31,Private,"$16,970",10,z_SUV,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
632136589,0,11FEB49,50.0,0,11.0,"$43,937",No,"$132,130",z_No,z_F,Bachelors,Home Maker,42,Private,"$5,890",3,z_SUV,no,"$20,627",3,Yes,0,$0,,0,Highly Urban/ Urban
898038749,0,16MAR58,41.0,0,9.0,"$21,651",No,"$142,293",z_No,z_F,<High School,Clerical,24,Commercial,"$25,640",1,Pickup,no,$0,0,No,1,"$4,720",1.0,1,Highly Urban/ Urban
538136251,0,27NOV55,43.0,0,12.0,"$46,915",No,$0,z_No,M,z_High School,Clerical,52,Private,"$11,310",1,Pickup,no,$0,0,Yes,1,$535,1.0,1,Highly Urban/ Urban
573322068,0,28JAN51,48.0,0,10.0,"$90,174",No,$0,z_No,M,Masters,,52,Commercial,"$28,090",3,Panel Truck,yes,"$4,436",2,No,3,$0,16.0,0,Highly Urban/ Urban
615977634,0,08SEP52,47.0,0,14.0,"$62,048",No,$0,z_No,M,<High School,z_Blue Collar,24,Private,"$12,400",1,Minivan,no,"$19,899",1,No,5,$0,1.0,0,Highly Urban/ Urban
332136674,0,13JUN53,46.0,0,7.0,"$165,373",No,$0,z_No,M,Masters,,32,Commercial,"$18,040",1,Van,yes,"$1,088",2,No,0,$0,20.0,0,Highly Urban/ Urban
420164981,0,26OCT59,40.0,2,,"$47,486",No,"$165,374",Yes,z_F,Bachelors,Professional,74,Private,"$21,300",6,z_SUV,no,$0,0,No,1,$0,10.0,0,Highly Urban/ Urban
30429169,0,09JUL45,54.0,0,0.0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,"$6,900",10,z_SUV,no,"$42,642",1,Yes,2,"$5,982",1.0,1,Highly Urban/ Urban
303183248,0,31JUL52,47.0,0,0.0,,No,$0,z_No,z_F,Masters,Home Maker,13,Private,"$11,780",3,Minivan,no,$0,0,No,4,$0,15.0,0,Highly Urban/ Urban
117032050,0,10SEP49,50.0,0,11.0,"$22,284",No,"$135,680",Yes,M,<High School,z_Blue Collar,44,Commercial,"$9,950",6,Pickup,no,$0,0,No,0,$0,5.0,0,z_Highly Rural/ Rural
10901524,0,17FEB48,51.0,0,9.0,"$161,325",No,"$429,578",Yes,M,PhD,Manager,46,Commercial,"$24,650",6,Panel Truck,yes,$0,0,No,0,$0,14.0,0,Highly Urban/ Urban
695442940,0,26APR48,51.0,0,8.0,"$106,090",No,"$306,975",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$12,110",1,Pickup,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
247789168,0,12OCT55,44.0,0,13.0,"$89,292",No,"$281,688",Yes,M,Masters,,15,Commercial,"$6,000",7,Pickup,no,"$6,637",2,No,3,$0,16.0,0,Highly Urban/ Urban
777877285,0,09JAN58,41.0,1,12.0,"$38,430",Yes,$0,z_No,z_F,Masters,Lawyer,22,Private,"$9,440",7,z_SUV,no,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
338434340,0,09NOV39,60.0,0,15.0,"$148,887",No,,Yes,M,PhD,Doctor,6,Private,"$20,570",7,Minivan,no,"$1,012",2,No,2,$0,13.0,0,Highly Urban/ Urban
894882678,0,12DEC49,49.0,0,13.0,"$63,687",No,"$233,953",Yes,z_F,Masters,Lawyer,18,Private,"$7,870",1,z_SUV,no,$0,0,No,1,$0,16.0,0,z_Highly Rural/ Rural
320720333,0,23OCT52,47.0,0,5.0,"$88,285",No,"$281,686",Yes,M,Bachelors,Professional,55,Private,"$15,030",1,Minivan,no,"$1,493",1,No,5,$0,13.0,0,Highly Urban/ Urban
780807718,0,24SEP53,46.0,0,7.0,"$39,393",No,"$176,823",z_No,M,Bachelors,z_Blue Collar,8,Commercial,"$10,040",11,Pickup,yes,$0,0,Yes,0,"$1,107",7.0,1,Highly Urban/ Urban
234773395,0,04MAR52,47.0,0,8.0,,No,"$405,597",Yes,z_F,PhD,Manager,5,Private,"$23,070",6,z_SUV,no,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
956104436,0,27AUG53,46.0,0,0.0,$0,No,$0,Yes,z_F,<High School,Student,57,Private,"$25,940",10,z_SUV,no,$0,0,No,0,$0,6.0,0,z_Highly Rural/ Rural
971834717,0,11FEB35,64.0,0,,"$185,586",No,$0,z_No,z_F,PhD,Manager,30,Private,"$43,090",1,Pickup,no,"$3,475",1,No,1,$0,10.0,0,Highly Urban/ Urban
405470506,0,08DEC44,54.0,0,13.0,"$40,783",No,"$166,605",Yes,z_F,z_High School,z_Blue Collar,44,Commercial,"$12,400",4,Minivan,no,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
63843182,0,30SEP56,43.0,0,6.0,"$63,107",No,"$166,342",Yes,M,z_High School,z_Blue Collar,22,Commercial,"$17,630",6,Minivan,yes,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
500014373,0,09JUN52,47.0,0,10.0,"$70,241",No,"$190,629",Yes,M,Bachelors,Manager,52,Private,"$15,670",1,Minivan,yes,$0,0,No,0,$0,6.0,0,Highly Urban/ Urban
662102187,0,10APR52,47.0,0,13.0,"$50,323",No,"$183,327",Yes,M,<High School,z_Blue Collar,5,Private,"$7,620",1,Minivan,no,"$5,513",2,No,1,"$2,637",1.0,1,Highly Urban/ Urban
655855546,0,08NOV50,49.0,0,13.0,"$51,677",No,$0,z_No,M,z_High School,z_Blue Collar,32,Commercial,"$19,390",6,Van,yes,$0,0,No,2,"$3,643",1.0,1,Highly Urban/ Urban
653170655,0,22JAN44,55.0,0,15.0,"$19,532",No,"$133,408",Yes,z_F,z_High School,Home Maker,142,Commercial,"$8,950",4,Pickup,no,$0,0,No,1,$0,1.0,0,z_Highly Rural/ Rural
645649538,2,16APR55,44.0,2,14.0,"$6,038",No,"$74,078",Yes,z_F,z_High School,Home Maker,25,Private,"$6,420",1,z_SUV,no,"$12,003",2,No,0,"$1,348",1.0,1,Highly Urban/ Urban
743964218,0,03AUG66,33.0,1,11.0,"$9,981",No,"$126,082",Yes,z_F,<High School,Clerical,18,Private,"$2,500",17,z_SUV,no,$0,0,No,1,$0,6.0,0,Highly Urban/ Urban
267621875,2,21MAR54,45.0,4,18.0,"$37,986",No,"$183,759",Yes,M,z_High School,Clerical,24,Private,"$15,610",7,Minivan,yes,$0,0,No,0,$0,6.0,0,Highly Urban/ Urban
179155506,0,08SEP49,50.0,0,11.0,"$81,150",No,"$252,133",z_No,M,Masters,Professional,41,Commercial,"$33,500",1,Panel Truck,no,$0,0,Yes,2,$0,20.0,0,Highly Urban/ Urban
988703393,0,05DEC69,29.0,3,11.0,"$28,459",No,"$117,349",Yes,M,z_High School,Clerical,63,Private,"$6,970",10,Minivan,no,$0,0,Yes,0,$0,9.0,0,Highly Urban/ Urban
511422405,0,10NOV51,48.0,0,13.0,"$91,507",No,"$254,903",Yes,z_F,Bachelors,Professional,45,Private,"$13,980",7,Sports Car,no,$0,0,No,0,$0,12.0,0,z_Highly Rural/ Rural
924220130,0,08MAR49,50.0,0,0.0,$0,No,$0,Yes,z_F,z_High School,Student,32,Commercial,"$20,370",1,Minivan,no,$0,0,No,2,$0,1.0,0,Highly Urban/ Urban
166585759,0,18DEC60,38.0,0,10.0,"$37,769",No,$0,z_No,z_F,<High School,Clerical,24,Private,"$15,070",10,z_SUV,no,"$2,820",3,No,7,$0,5.0,0,Highly Urban/ Urban
894245444,0,02JUL38,61.0,0,10.0,"$145,194",No,"$390,342",z_No,M,Bachelors,Manager,12,Private,"$10,960",13,Sports Car,no,$0,0,No,3,$0,9.0,0,Highly Urban/ Urban
650809708,0,27NOV48,50.0,0,11.0,"$98,347",No,"$282,017",Yes,M,Masters,,64,Commercial,"$19,610",4,Van,yes,"$8,924",1,No,0,"$7,635",1.0,1,Highly Urban/ Urban
968194039,0,21MAR53,46.0,0,10.0,,No,"$249,798",Yes,z_F,Bachelors,Home Maker,49,Private,"$8,200",10,Minivan,no,"$3,916",1,No,0,$0,14.0,0,Highly Urban/ Urban
100830732,0,08MAR57,42.0,2,13.0,"$7,313",No,"$94,969",Yes,z_F,Bachelors,Home Maker,25,Private,"$7,520",1,Sports Car,no,"$1,101",1,No,0,$0,9.0,0,Highly Urban/ Urban
102080091,0,23MAR70,29.0,4,4.0,"$23,652",Yes,$0,z_No,z_F,z_High School,Clerical,36,Private,"$6,770",4,z_SUV,no,$0,0,No,0,$0,8.0,0,z_Highly Rural/ Rural
478894666,0,08JUN63,36.0,1,12.0,"$28,989",Yes,"$191,192",z_No,M,z_High School,Clerical,28,Private,"$21,520",6,Van,no,"$5,971",1,No,6,$0,10.0,0,Highly Urban/ Urban
593750486,0,21AUG44,55.0,0,14.0,"$113,534",No,"$339,933",Yes,z_F,PhD,,21,Commercial,"$24,640",6,Van,no,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
441825853,0,17JUN49,50.0,0,11.0,"$127,468",No,"$304,399",Yes,z_F,PhD,Doctor,11,Private,"$6,500",4,z_SUV,no,$0,0,No,2,$0,10.0,0,Highly Urban/ Urban
398175052,0,08JAN53,46.0,0,12.0,"$91,319",No,"$277,559",z_No,M,Bachelors,Professional,47,Private,"$28,460",11,Minivan,yes,$0,0,No,0,$0,6.0,0,z_Highly Rural/ Rural
378017253,0,30JAN56,43.0,0,12.0,"$89,575",No,"$233,553",Yes,M,Masters,,32,Commercial,"$16,930",1,Van,yes,$0,0,No,3,$0,12.0,0,Highly Urban/ Urban
892542306,0,15AUG44,55.0,0,0.0,$0,No,"$68,500",Yes,z_F,Bachelors,Home Maker,11,Private,"$8,560",6,Sports Car,no,"$3,769",2,No,5,"$3,593",14.0,1,Highly Urban/ Urban
35738366,0,29DEC40,58.0,0,14.0,"$56,858",No,"$201,989",z_No,M,Bachelors,z_Blue Collar,17,Commercial,"$17,480",4,Van,no,$0,0,No,1,"$64,182",1.0,1,z_Highly Rural/ Rural
855355945,0,15AUG52,47.0,0,6.0,"$25,871",No,"$193,683",Yes,z_F,z_High School,z_Blue Collar,38,Commercial,"$15,330",1,z_SUV,no,$0,0,Yes,6,"$1,026",9.0,1,Highly Urban/ Urban
280427835,0,15JUN56,43.0,0,0.0,$0,No,$0,z_No,z_F,z_High School,Home Maker,27,Private,"$5,990",7,Sports Car,no,$0,0,No,0,"$1,431",1.0,1,Highly Urban/ Urban
797568231,0,16APR49,50.0,0,14.0,"$81,493",No,,Yes,M,Bachelors,z_Blue Collar,44,Commercial,"$35,340",10,Minivan,yes,"$8,522",1,No,11,$0,7.0,0,Highly Urban/ Urban
604011839,0,29NOV52,46.0,0,12.0,"$21,525",No,"$113,804",Yes,z_F,Bachelors,Home Maker,25,Private,"$7,920",1,z_SUV,no,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
205800569,0,15MAR58,41.0,0,8.0,"$104,436",No,"$304,883",Yes,z_F,Bachelors,Manager,5,Private,"$16,040",3,z_SUV,no,$0,0,Yes,1,$0,9.0,0,Highly Urban/ Urban
605606056,0,27APR38,61.0,0,11.0,"$53,354",No,$0,z_No,z_F,<High School,z_Blue Collar,41,Private,"$1,500",7,Sports Car,no,$0,0,No,0,"$1,459",,1,Highly Urban/ Urban
705048911,0,09OCT52,47.0,0,10.0,"$70,440",No,$0,z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,"$13,240",1,z_SUV,no,$0,0,No,2,$0,11.0,0,z_Highly Rural/ Rural
51032585,0,19AUG50,49.0,0,8.0,"$54,869",No,$0,z_No,M,Masters,,31,Commercial,"$11,890",1,Pickup,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
588705788,0,18JUL76,23.0,0,9.0,"$34,811",No,$0,z_No,M,PhD,Manager,27,Private,"$15,620",1,Minivan,yes,"$7,170",3,No,1,$0,23.0,0,Highly Urban/ Urban
734389179,0,30SEP52,47.0,0,10.0,"$59,963",No,"$195,091",Yes,M,PhD,,18,Commercial,"$24,400",6,Panel Truck,yes,"$23,116",3,Yes,0,$0,9.0,0,Highly Urban/ Urban
384261823,0,30JUN53,46.0,0,10.0,"$68,360",No,"$237,457",z_No,M,Bachelors,z_Blue Collar,49,Commercial,"$12,940",1,Minivan,no,"$6,560",3,No,7,"$3,135",11.0,1,Highly Urban/ Urban
556992457,0,01JAN68,31.0,1,12.0,"$32,381",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,25,Commercial,"$16,980",1,Sports Car,no,"$4,185",3,No,1,"$1,941",1.0,1,Highly Urban/ Urban
773531108,2,04JAN57,42.0,3,17.0,"$28,916",No,"$115,937",Yes,z_F,<High School,Clerical,43,Private,"$8,300",4,Sports Car,no,$958,1,No,4,"$8,809",7.0,1,Highly Urban/ Urban
304108310,0,13MAR57,42.0,0,10.0,"$6,600",No,$0,z_No,z_F,Bachelors,Home Maker,32,Private,"$4,050",7,z_SUV,no,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
628631375,0,25JUN47,52.0,0,13.0,"$160,405",No,$0,z_No,M,Masters,Manager,8,Commercial,"$19,170",1,Van,no,"$16,951",5,No,3,$0,11.0,0,Highly Urban/ Urban
960028014,0,07OCT70,29.0,4,13.0,"$62,151",No,"$193,997",Yes,z_F,PhD,,50,Private,"$10,620",10,Minivan,no,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
794649863,1,02JUL63,36.0,2,16.0,"$40,983",No,"$142,139",Yes,z_F,<High School,z_Blue Collar,5,Private,"$33,960",4,Sports Car,no,"$1,200",2,No,7,$316,1.0,1,Highly Urban/ Urban
196477192,1,03SEP55,44.0,2,,"$63,215",No,"$202,136",Yes,z_F,Bachelors,Professional,9,Private,"$12,930",6,z_SUV,no,"$7,746",1,No,5,"$6,170",10.0,1,Highly Urban/ Urban
449363369,0,31MAR43,56.0,0,0.0,$0,No,"$103,058",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890",13,z_SUV,no,"$25,147",2,No,0,$0,9.0,0,Highly Urban/ Urban
836216326,0,02FEB51,48.0,0,12.0,"$49,551",No,"$218,904",Yes,z_F,Bachelors,Professional,24,Private,"$6,300",1,z_SUV,no,"$6,130",1,No,2,"$1,133",,1,Highly Urban/ Urban
28899891,2,07MAY56,43.0,2,11.0,"$98,429",No,"$260,696",Yes,z_F,z_High School,z_Blue Collar,35,Commercial,"$5,800",1,z_SUV,no,$0,0,No,0,$0,7.0,0,z_Highly Rural/ Rural
941381262,0,12MAY46,53.0,0,12.0,,No,"$162,241",Yes,z_F,Bachelors,Home Maker,33,Private,"$11,460",10,z_SUV,no,$0,0,No,4,$0,11.0,0,z_Highly Rural/ Rural
909156644,0,11JAN42,57.0,2,0.0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,38,Private,"$7,200",1,z_SUV,no,$0,0,No,1,"$1,907",8.0,1,Highly Urban/ Urban
445227197,0,20DEC61,37.0,0,8.0,"$72,447",No,"$230,332",Yes,M,Masters,,32,Commercial,"$23,670",6,Panel Truck,yes,"$11,213",4,No,0,$0,17.0,0,Highly Urban/ Urban
826444567,0,23MAR65,34.0,3,12.0,"$18,247",Yes,$0,z_No,z_F,<High School,Clerical,38,Private,"$15,480",13,Minivan,no,"$3,846",1,No,0,$0,1.0,0,Highly Urban/ Urban
111885786,0,13JUL32,67.0,1,14.0,,No,"$219,318",Yes,z_F,z_High School,Professional,66,Private,"$12,690",1,z_SUV,no,"$21,525",2,Yes,3,"$8,641",1.0,1,Highly Urban/ Urban
386671408,0,27FEB59,40.0,0,11.0,"$101,144",No,$0,z_No,M,PhD,,18,Commercial,"$6,390",1,Pickup,no,"$7,547",2,No,1,$0,14.0,0,Highly Urban/ Urban
922784654,0,03JAN51,48.0,0,10.0,,No,$0,z_No,z_F,Bachelors,Professional,43,Private,"$24,150",4,Minivan,no,$0,0,No,1,$0,10.0,0,z_Highly Rural/ Rural
153772160,0,19AUG44,55.0,0,7.0,"$41,952",No,"$197,932",Yes,M,z_High School,z_Blue Collar,56,Commercial,"$11,200",3,Pickup,no,"$2,085",2,No,2,$0,10.0,0,Highly Urban/ Urban
580771137,0,27NOV63,35.0,2,,"$43,196",No,"$166,154",Yes,z_F,Masters,Lawyer,22,Private,"$5,000",3,Sports Car,no,$0,0,No,0,$0,15.0,0,Highly Urban/ Urban
957242334,0,14JAN66,33.0,3,9.0,"$58,195",No,"$173,288",Yes,z_F,z_High School,Professional,37,Private,"$8,090",1,Sports Car,no,$504,1,No,0,$0,1.0,0,Highly Urban/ Urban
808472993,0,08SEP55,44.0,0,12.0,"$50,593",No,"$192,822",Yes,z_F,z_High School,z_Blue Collar,88,Private,"$18,100",6,Sports Car,no,$815,1,No,3,$0,12.0,0,Highly Urban/ Urban
133687781,0,22JUN39,60.0,0,5.0,"$100,328",No,"$302,757",Yes,z_F,Masters,Lawyer,20,Private,"$22,300",10,z_SUV,no,$0,0,No,1,$0,20.0,0,Highly Urban/ Urban
515691652,0,09NOV61,38.0,3,16.0,"$15,889",No,"$95,776",Yes,z_F,<High School,Home Maker,46,Commercial,"$30,050",1,Pickup,no,"$13,182",1,Yes,1,"$7,919",9.0,1,Highly Urban/ Urban
124334242,0,13APR50,49.0,0,12.0,"$73,242",No,$0,z_No,z_F,Bachelors,Home Maker,22,Private,"$13,580",3,z_SUV,no,"$11,479",1,No,4,$0,14.0,0,Highly Urban/ Urban
606624937,0,12OCT62,37.0,0,12.0,"$33,236",No,"$165,820",z_No,M,<High School,Clerical,49,Private,"$5,200",1,Minivan,yes,"$1,020",1,No,4,"$5,052",1.0,1,Highly Urban/ Urban
716593188,0,27MAY45,54.0,0,16.0,"$49,268",No,"$209,157",Yes,M,Masters,,20,Commercial,"$17,810",6,Van,no,"$3,133",2,No,1,$0,12.0,0,Highly Urban/ Urban
190335385,0,11DEC46,52.0,0,0.0,$0,No,$0,z_No,z_F,PhD,Home Maker,41,Private,"$6,400",1,Sports Car,no,"$6,966",4,No,5,"$18,461",11.0,1,Highly Urban/ Urban
489173067,0,11DEC60,38.0,2,11.0,"$50,978",Yes,"$201,696",z_No,M,Bachelors,Manager,5,Commercial,"$25,080",3,Panel Truck,yes,"$36,473",1,Yes,7,$0,14.0,0,Highly Urban/ Urban
202517761,0,25SEP61,38.0,0,11.0,"$48,207",No,"$179,539",z_No,z_F,z_High School,Clerical,38,Private,"$10,120",3,z_SUV,no,"$1,842",3,No,4,"$22,180",8.0,1,Highly Urban/ Urban
956104436,0,27AUG53,46.0,0,0.0,$0,No,$0,Yes,z_F,<High School,Student,57,Private,"$6,420",4,z_SUV,no,$0,0,No,0,$0,6.0,0,z_Highly Rural/ Rural
659407311,3,12OCT52,47.0,0,,"$30,835",No,"$141,710",Yes,M,<High School,z_Blue Collar,15,Private,"$6,000",1,z_SUV,no,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
468082888,0,16OCT54,45.0,1,11.0,"$3,006",Yes,$0,z_No,z_F,z_High School,Home Maker,39,Commercial,"$30,050",6,Van,no,$0,0,Yes,2,$0,1.0,0,z_Highly Rural/ Rural
65770926,0,27SEP41,58.0,0,0.0,$0,No,"$115,457",Yes,z_F,Bachelors,Home Maker,74,Private,"$7,500",4,Sports Car,no,$0,0,No,0,$0,10.0,0,z_Highly Rural/ Rural
404128230,2,05FEB58,41.0,3,10.0,"$39,320",Yes,$0,z_No,M,z_High School,Professional,34,Commercial,"$22,670",1,Panel Truck,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
889399765,0,11JUL43,56.0,0,0.0,$0,No,$0,z_No,z_F,z_High School,Student,33,Commercial,"$7,100",11,Sports Car,no,$0,0,No,0,$0,8.0,0,z_Highly Rural/ Rural
494191154,0,11APR56,43.0,0,6.0,"$57,869",No,$0,z_No,M,PhD,,22,Commercial,"$26,420",1,Panel Truck,yes,"$5,021",1,No,7,$0,12.0,0,Highly Urban/ Urban
900387727,0,27OCT37,62.0,0,14.0,"$89,562",No,"$255,843",Yes,M,Masters,Lawyer,5,Private,"$22,220",6,z_SUV,yes,$0,0,Yes,0,$0,20.0,0,Highly Urban/ Urban
234056875,0,06JUL52,47.0,0,4.0,"$12,765",No,$0,z_No,z_F,<High School,Student,71,Private,"$28,640",13,Pickup,no,$0,0,No,1,$0,7.0,0,z_Highly Rural/ Rural
989168282,0,17FEB59,40.0,0,9.0,"$49,182",No,"$186,066",Yes,M,Bachelors,z_Blue Collar,28,Commercial,"$10,420",4,Pickup,no,$0,0,No,0,"$1,763",13.0,1,Highly Urban/ Urban
308759097,0,25AUG47,52.0,0,0.0,$0,No,$0,Yes,M,<High School,Student,29,Private,"$6,700",6,Minivan,yes,$0,0,No,1,$0,5.0,0,z_Highly Rural/ Rural
402836695,0,04NOV52,47.0,0,7.0,,No,"$171,687",Yes,z_F,Bachelors,Professional,44,Private,"$11,350",10,Sports Car,no,$0,0,No,0,$0,7.0,0,z_Highly Rural/ Rural
426760177,0,18DEC49,49.0,0,,"$38,326",No,"$133,010",Yes,M,Masters,Lawyer,5,Private,"$10,230",4,Pickup,yes,$0,0,No,0,$0,17.0,0,Highly Urban/ Urban
727492425,0,16JUL59,40.0,3,17.0,"$8,679",No,$0,Yes,z_F,z_High School,Student,10,Commercial,"$4,650",1,z_SUV,no,$0,0,No,0,$0,10.0,0,z_Highly Rural/ Rural
497331046,0,29SEP53,46.0,0,10.0,"$68,485",No,"$228,016",z_No,M,Bachelors,Professional,13,Commercial,"$18,820",16,Van,no,"$7,848",1,No,0,"$5,102",13.0,1,Highly Urban/ Urban
580269839,0,13APR66,33.0,1,7.0,"$157,263",Yes,$0,z_No,z_F,PhD,Lawyer,60,Private,"$36,480",1,Sports Car,no,"$4,597",2,No,0,"$10,839",16.0,1,Highly Urban/ Urban
703676514,0,03MAY51,48.0,0,,"$53,628",No,"$166,295",Yes,M,z_High School,Manager,5,Commercial,"$11,660",4,Pickup,no,"$1,237",3,No,1,$0,7.0,0,Highly Urban/ Urban
820229994,1,07SEP60,39.0,2,8.0,"$15,790",Yes,$0,z_No,z_F,PhD,Lawyer,24,Private,"$23,970",1,z_SUV,no,"$1,849",2,Yes,5,"$31,858",8.0,1,Highly Urban/ Urban
228820933,0,19DEC52,46.0,0,0.0,$0,No,$0,Yes,z_F,z_High School,Student,5,Private,"$13,420",1,z_SUV,no,$0,0,Yes,2,$0,12.0,0,Highly Urban/ Urban
576805641,0,01JUN61,38.0,1,0.0,$0,Yes,$0,z_No,z_F,z_High School,Student,34,Commercial,"$16,880",6,z_SUV,no,$0,0,No,0,"$2,437",12.0,1,z_Highly Rural/ Rural
621871330,0,10DEC66,32.0,1,11.0,"$42,139",No,"$143,454",Yes,M,z_High School,z_Blue Collar,50,Commercial,"$22,000",10,Van,yes,"$5,396",2,No,2,"$6,597",7.0,1,Highly Urban/ Urban
529619897,1,01MAY59,40.0,3,15.0,"$2,660",No,$0,Yes,M,<High School,Student,48,Private,"$5,770",4,Pickup,yes,$0,0,No,3,$0,6.0,0,z_Highly Rural/ Rural
487754398,2,29SEP60,39.0,3,,"$153,236",Yes,$0,z_No,z_F,Masters,Lawyer,27,Private,"$5,400",10,z_SUV,no,$0,0,Yes,1,"$2,424",15.0,1,Highly Urban/ Urban
546436194,0,18SEP39,60.0,0,13.0,"$57,389",No,"$232,281",z_No,M,Masters,Manager,53,Commercial,"$27,620",6,Panel Truck,yes,"$5,639",1,No,0,$0,14.0,0,Highly Urban/ Urban
962250631,0,28JUL33,66.0,0,7.0,"$78,458",No,"$267,837",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$14,910",13,z_SUV,yes,"$3,894",4,No,0,"$4,771",13.0,1,Highly Urban/ Urban
228722434,0,07JUL63,36.0,3,19.0,"$34,658",No,"$191,264",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$24,600",4,Pickup,no,$0,0,No,1,$706,1.0,1,Highly Urban/ Urban
179475206,0,25AUG42,57.0,0,11.0,"$50,295",No,,z_No,z_F,Bachelors,z_Blue Collar,47,Commercial,"$10,650",10,z_SUV,no,$0,0,No,0,$0,15.0,0,Highly Urban/ Urban
205497667,0,19OCT65,34.0,1,11.0,,Yes,$0,z_No,z_F,Masters,Manager,22,Private,"$20,490",4,Sports Car,no,$0,0,No,0,$0,18.0,0,Highly Urban/ Urban
850833893,0,16NOV45,54.0,0,6.0,"$52,182",No,"$177,163",Yes,z_F,<High School,z_Blue Collar,38,Commercial,"$28,890",4,Pickup,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
309193603,0,26OCT45,54.0,0,12.0,"$58,360",No,"$165,109",Yes,M,z_High School,Manager,20,Commercial,"$37,440",1,Panel Truck,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
282579671,0,20JUN44,55.0,0,14.0,"$98,980",No,"$335,018",Yes,M,PhD,Doctor,36,Private,"$22,460",3,Minivan,yes,$0,0,No,0,$0,18.0,0,Highly Urban/ Urban
